Tag,Timestamp,TagValue
Drive1_Voltage,2024-09-18T20:38:17.0210386Z,157
Drive2_Current,2024-09-18T20:38:17.0210386Z,0.48
Drive2_Frequency,2024-09-18T20:38:17.0210386Z,23.41
Flow001,2024-09-18T20:38:17.0210386Z,14.85
Flow002,2024-09-18T20:38:17.0210386Z,14.11
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:17.0210386Z,31.8
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:17.0210386Z,2.8
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:17.0210386Z,2.79
FluidPMIIAvgCurrent,2024-09-18T20:38:17.0210386Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:17.0210386Z,0.38
Pressure001,2024-09-18T20:38:17.0264094Z,0.98
Tank_Lvl_Raw,2024-09-18T20:38:17.0264094Z,28.81
VIBICh0FFTBand0,2024-09-18T20:38:17.0308633Z,0
VIBICh0FFTBand1,2024-09-18T20:38:17.0308633Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:17.0308633Z,0
VIBICh0FFTBand3,2024-09-18T20:38:17.0308633Z,0.01
VIBICh0FFTBand4,2024-09-18T20:38:17.0308633Z,0
VIBICh0FFTBand5,2024-09-18T20:38:17.0308633Z,0.01
VIBICh0Overall0,2024-09-18T20:38:17.0308633Z,0.4
VIBICh0Overall1,2024-09-18T20:38:17.0308633Z,0.04
VIBICh1FFTBand0,2024-09-18T20:38:17.0308633Z,0
VIBICh1FFTBand1,2024-09-18T20:38:17.0308633Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:17.0308633Z,0
VIBICh1FFTBand3,2024-09-18T20:38:17.0308633Z,0
VIBICh1FFTBand4,2024-09-18T20:38:17.0308633Z,0
VIBICh1FFTBand5,2024-09-18T20:38:17.0308633Z,0.01
VIBICh1Overall0,2024-09-18T20:38:17.0308633Z,0.3
VIBICh1Overall1,2024-09-18T20:38:17.0308633Z,0.02
VIBICh2FFTBand0,2024-09-18T20:38:17.0308633Z,0
VIBICh2FFTBand1,2024-09-18T20:38:17.0308633Z,0
VIBICh2Overall0,2024-09-18T20:38:17.0332635Z,0.14
VIBICh2Overall1,2024-09-18T20:38:17.0332635Z,0.01
Drive1_Frequency,2024-09-18T20:38:17.5231006Z,24.13
Heater_Outlet_Temperature,2024-09-18T20:38:17.5285485Z,88.9
Drive1_Current,2024-09-18T20:38:18.0208668Z,0.47
Drive2_Current,2024-09-18T20:38:18.0208668Z,0.48
Drive2_Frequency,2024-09-18T20:38:18.0208668Z,23.38
Drive2_Speed,2024-09-18T20:38:18.0208668Z,23.37
Drive2_Voltage,2024-09-18T20:38:18.0208668Z,152.5
Flow001,2024-09-18T20:38:18.0208668Z,14.79
Flow002,2024-09-18T20:38:18.0208668Z,14.47
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:18.0208668Z,31.9
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:18.0208668Z,2.79
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:18.0208668Z,2.79
FluidPMIIAvgCurrent,2024-09-18T20:38:18.0208668Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:18.0208668Z,0.35
Pressure001,2024-09-18T20:38:18.0269838Z,0.98
Tank_Lvl_Raw,2024-09-18T20:38:18.0269838Z,28.81
VIBICh0FFTBand0,2024-09-18T20:38:18.0309852Z,0
VIBICh0FFTBand1,2024-09-18T20:38:18.0309852Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:18.0309852Z,0
VIBICh0FFTBand3,2024-09-18T20:38:18.0309852Z,0.01
VIBICh0FFTBand4,2024-09-18T20:38:18.0309852Z,0
VIBICh0FFTBand5,2024-09-18T20:38:18.0309852Z,0.01
VIBICh0Overall0,2024-09-18T20:38:18.0309852Z,0.33
VIBICh0Overall1,2024-09-18T20:38:18.0309852Z,0.04
VIBICh1FFTBand0,2024-09-18T20:38:18.0309852Z,0
VIBICh1FFTBand1,2024-09-18T20:38:18.0309852Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:18.0309852Z,0
VIBICh1FFTBand3,2024-09-18T20:38:18.0309852Z,0
VIBICh1FFTBand4,2024-09-18T20:38:18.0309852Z,0
VIBICh1FFTBand5,2024-09-18T20:38:18.0309852Z,0.01
VIBICh1Overall0,2024-09-18T20:38:18.0309852Z,0.3
VIBICh1Overall1,2024-09-18T20:38:18.0309852Z,0.02
VIBICh2FFTBand0,2024-09-18T20:38:18.0309852Z,0
VIBICh2FFTBand1,2024-09-18T20:38:18.0309852Z,0
VIBICh2Overall0,2024-09-18T20:38:18.0339852Z,0.12
VIBICh2Overall1,2024-09-18T20:38:18.0339852Z,0.01
Drive1_Current,2024-09-18T20:38:18.5154172Z,0.47
Drive2_Voltage,2024-09-18T20:38:18.5154172Z,152.7
Pressure001,2024-09-18T20:38:18.5241136Z,0.99
VIBICh0Overall0,2024-09-18T20:38:18.52811Z,0.4
Drive1_Voltage,2024-09-18T20:38:19.0187882Z,157
Drive2_Current,2024-09-18T20:38:19.0187882Z,0.48
Drive2_Frequency,2024-09-18T20:38:19.0187882Z,23.39
Drive2_Speed,2024-09-18T20:38:19.0187882Z,23.4
Flow001,2024-09-18T20:38:19.0187882Z,15.03
Flow002,2024-09-18T20:38:19.0187882Z,14.08
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:19.0187882Z,32.11
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:19.0187882Z,2.8
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:19.0187882Z,2.79
FluidPMIIAvgCurrent,2024-09-18T20:38:19.0187882Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:19.0187882Z,0.37
Tank_Lvl_Raw,2024-09-18T20:38:19.026822Z,28.81
VIBICh0FFTBand0,2024-09-18T20:38:19.0308135Z,0
VIBICh0FFTBand1,2024-09-18T20:38:19.0308135Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:19.0308135Z,0
VIBICh0FFTBand3,2024-09-18T20:38:19.0308135Z,0.01
VIBICh0FFTBand4,2024-09-18T20:38:19.0308135Z,0
VIBICh0FFTBand5,2024-09-18T20:38:19.0308135Z,0.01
VIBICh0Overall1,2024-09-18T20:38:19.0308135Z,0.04
VIBICh1FFTBand0,2024-09-18T20:38:19.0308135Z,0
VIBICh1FFTBand1,2024-09-18T20:38:19.0308135Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:19.0308135Z,0
VIBICh1FFTBand3,2024-09-18T20:38:19.0308135Z,0
VIBICh1FFTBand4,2024-09-18T20:38:19.0308135Z,0
VIBICh1FFTBand5,2024-09-18T20:38:19.0308135Z,0.01
VIBICh1Overall0,2024-09-18T20:38:19.0308135Z,0.3
VIBICh1Overall1,2024-09-18T20:38:19.0308135Z,0.02
VIBICh2FFTBand0,2024-09-18T20:38:19.0308135Z,0
VIBICh2FFTBand1,2024-09-18T20:38:19.0308135Z,0
VIBICh2Overall0,2024-09-18T20:38:19.0338094Z,0.14
VIBICh2Overall1,2024-09-18T20:38:19.0338094Z,0.01
Drive1_Current,2024-09-18T20:38:19.5146781Z,0.47
Drive2_Current,2024-09-18T20:38:19.5146781Z,0.48
Drive2_Voltage,2024-09-18T20:38:19.5146781Z,152.6
Pressure001,2024-09-18T20:38:19.5203634Z,0.99
VIBICh0Overall0,2024-09-18T20:38:19.5249486Z,0.37
Drive1_Voltage,2024-09-18T20:38:20.0183454Z,157.1
Drive2_Frequency,2024-09-18T20:38:20.0183454Z,23.41
Flow001,2024-09-18T20:38:20.0183454Z,15.06
Flow002,2024-09-18T20:38:20.0183454Z,13.96
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:20.0183454Z,32.15
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:20.0183454Z,2.81
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:20.0183454Z,2.81
FluidPMIIAvgCurrent,2024-09-18T20:38:20.0183454Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:20.0183454Z,0.35
Tank_Lvl_Raw,2024-09-18T20:38:20.0236766Z,28.81
VIBICh0FFTBand0,2024-09-18T20:38:20.0284623Z,0
VIBICh0FFTBand1,2024-09-18T20:38:20.0284623Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:20.0284623Z,0
VIBICh0FFTBand3,2024-09-18T20:38:20.0284623Z,0.01
VIBICh0FFTBand4,2024-09-18T20:38:20.0284623Z,0
VIBICh0FFTBand5,2024-09-18T20:38:20.0284623Z,0.01
VIBICh0Overall1,2024-09-18T20:38:20.0284623Z,0.03
VIBICh1FFTBand0,2024-09-18T20:38:20.0284623Z,0
VIBICh1FFTBand1,2024-09-18T20:38:20.0284623Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:20.0284623Z,0
VIBICh1FFTBand3,2024-09-18T20:38:20.0284623Z,0
VIBICh1FFTBand4,2024-09-18T20:38:20.0284623Z,0
VIBICh1FFTBand5,2024-09-18T20:38:20.0284623Z,0.01
VIBICh1Overall0,2024-09-18T20:38:20.0284623Z,0.28
VIBICh1Overall1,2024-09-18T20:38:20.0284623Z,0.03
VIBICh2FFTBand0,2024-09-18T20:38:20.0284623Z,0
VIBICh2FFTBand1,2024-09-18T20:38:20.0284623Z,0
VIBICh2Overall0,2024-09-18T20:38:20.0313079Z,0.12
VIBICh2Overall1,2024-09-18T20:38:20.0313079Z,0.01
Pressure001,2024-09-18T20:38:20.5210711Z,0.99
Heater_Outlet_Temperature,2024-09-18T20:38:20.5210711Z,89
VIBICh2Overall0,2024-09-18T20:38:20.5281366Z,0.14
Drive1_Voltage,2024-09-18T20:38:21.0192853Z,157.1
Drive2_Current,2024-09-18T20:38:21.0192853Z,0.48
Flow001,2024-09-18T20:38:21.0192853Z,14.99
Flow002,2024-09-18T20:38:21.0192853Z,13.92
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:21.0192853Z,31.89
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:21.0192853Z,2.81
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:21.0192853Z,2.8
FluidPMIIAvgCurrent,2024-09-18T20:38:21.0192853Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:21.0192853Z,0.37
Tank_Lvl_Raw,2024-09-18T20:38:21.0254098Z,28.81
VIBICh0FFTBand0,2024-09-18T20:38:21.0315628Z,0
VIBICh0FFTBand1,2024-09-18T20:38:21.0315628Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:21.0315628Z,0
VIBICh0FFTBand3,2024-09-18T20:38:21.0315628Z,0
VIBICh0FFTBand4,2024-09-18T20:38:21.0315628Z,0
VIBICh0FFTBand5,2024-09-18T20:38:21.0315628Z,0.01
VIBICh0Overall0,2024-09-18T20:38:21.0315628Z,0.4
VIBICh0Overall1,2024-09-18T20:38:21.0315628Z,0.04
VIBICh1FFTBand0,2024-09-18T20:38:21.0315628Z,0
VIBICh1FFTBand1,2024-09-18T20:38:21.0315628Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:21.0315628Z,0
VIBICh1FFTBand3,2024-09-18T20:38:21.0315628Z,0
VIBICh1FFTBand4,2024-09-18T20:38:21.0315628Z,0
VIBICh1FFTBand5,2024-09-18T20:38:21.0315628Z,0.01
VIBICh1Overall0,2024-09-18T20:38:21.0315628Z,0.33
VIBICh1Overall1,2024-09-18T20:38:21.0315628Z,0.03
VIBICh2FFTBand0,2024-09-18T20:38:21.0315628Z,0
VIBICh2FFTBand1,2024-09-18T20:38:21.0315628Z,0
VIBICh2Overall1,2024-09-18T20:38:21.0345815Z,0.01
Drive2_Current,2024-09-18T20:38:21.5135046Z,0.48
OEE %,2024-09-18T20:38:21.5195662Z,64.6
OEE performance %,2024-09-18T20:38:21.5195662Z,75.5
Drive1_Voltage,2024-09-18T20:38:22.0162026Z,157
Drive2_Voltage,2024-09-18T20:38:22.0162026Z,152.7
Flow001,2024-09-18T20:38:22.0162026Z,14.92
Flow002,2024-09-18T20:38:22.0162026Z,14.05
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:22.0162026Z,31.95
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:22.0162026Z,2.8
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:22.0162026Z,2.8
FluidPMIIAvgCurrent,2024-09-18T20:38:22.0162026Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:22.0162026Z,0.35
Pressure001,2024-09-18T20:38:22.0219289Z,1
Tank_Lvl_Raw,2024-09-18T20:38:22.0219289Z,28.81
Heater_Outlet_Temperature,2024-09-18T20:38:22.0219289Z,89
VIBICh0FFTBand0,2024-09-18T20:38:22.0262966Z,0
VIBICh0FFTBand1,2024-09-18T20:38:22.0262966Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:22.0262966Z,0
VIBICh0FFTBand3,2024-09-18T20:38:22.0262966Z,0
VIBICh0FFTBand4,2024-09-18T20:38:22.0262966Z,0
VIBICh0FFTBand5,2024-09-18T20:38:22.0262966Z,0.01
VIBICh0Overall0,2024-09-18T20:38:22.0262966Z,0.4
VIBICh0Overall1,2024-09-18T20:38:22.0262966Z,0.04
VIBICh1FFTBand0,2024-09-18T20:38:22.0262966Z,0
VIBICh1FFTBand1,2024-09-18T20:38:22.0262966Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:22.0262966Z,0
VIBICh1FFTBand3,2024-09-18T20:38:22.0262966Z,0
VIBICh1FFTBand4,2024-09-18T20:38:22.0262966Z,0
VIBICh1FFTBand5,2024-09-18T20:38:22.0262966Z,0.01
VIBICh1Overall0,2024-09-18T20:38:22.0262966Z,0.28
VIBICh1Overall1,2024-09-18T20:38:22.0262966Z,0.03
VIBICh2FFTBand0,2024-09-18T20:38:22.0262966Z,0
VIBICh2FFTBand1,2024-09-18T20:38:22.0262966Z,0
VIBICh2Overall0,2024-09-18T20:38:22.0292938Z,0.09
VIBICh2Overall1,2024-09-18T20:38:22.0292938Z,0.01
Drive1_Voltage,2024-09-18T20:38:22.5184727Z,157.1
Heater_Outlet_Temperature,2024-09-18T20:38:22.5240208Z,88.9
VIBICh1Overall0,2024-09-18T20:38:22.5280801Z,0.33
Drive1_Current,2024-09-18T20:38:23.0135644Z,0.47
Drive2_Voltage,2024-09-18T20:38:23.0135644Z,152.7
Flow001,2024-09-18T20:38:23.0135644Z,15.09
Flow002,2024-09-18T20:38:23.0135644Z,13.97
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:23.0135644Z,31.65
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:23.0135644Z,2.81
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:23.0135644Z,2.81
FluidPMIIAvgCurrent,2024-09-18T20:38:23.0135644Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:23.0135644Z,0.37
Pressure001,2024-09-18T20:38:23.0185745Z,0.99
Tank_Lvl_Raw,2024-09-18T20:38:23.0185745Z,28.81
VIBICh0FFTBand0,2024-09-18T20:38:23.0234586Z,0
VIBICh0FFTBand1,2024-09-18T20:38:23.0234586Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:23.0234586Z,0
VIBICh0FFTBand3,2024-09-18T20:38:23.0234586Z,0
VIBICh0FFTBand4,2024-09-18T20:38:23.0234586Z,0
VIBICh0FFTBand5,2024-09-18T20:38:23.0234586Z,0.01
VIBICh0Overall1,2024-09-18T20:38:23.0234586Z,0.04
VIBICh1FFTBand0,2024-09-18T20:38:23.0234586Z,0
VIBICh1FFTBand1,2024-09-18T20:38:23.0234586Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:23.0234586Z,0
VIBICh1FFTBand3,2024-09-18T20:38:23.0234586Z,0
VIBICh1FFTBand4,2024-09-18T20:38:23.0234586Z,0
VIBICh1FFTBand5,2024-09-18T20:38:23.0234586Z,0.01
VIBICh1Overall1,2024-09-18T20:38:23.0234586Z,0.03
VIBICh2FFTBand0,2024-09-18T20:38:23.0234586Z,0
VIBICh2FFTBand1,2024-09-18T20:38:23.0234586Z,0
VIBICh2Overall0,2024-09-18T20:38:23.0267331Z,0.16
VIBICh2Overall1,2024-09-18T20:38:23.0267331Z,0.02
VIBICh1Overall0,2024-09-18T20:38:23.5281873Z,0.28
Drive1_Current,2024-09-18T20:38:24.0195571Z,0.47
Drive1_Frequency,2024-09-18T20:38:24.0195571Z,24.15
Drive1_Speed,2024-09-18T20:38:24.0195571Z,24.15
Drive1_Voltage,2024-09-18T20:38:24.0195571Z,157.2
Flow001,2024-09-18T20:38:24.0195571Z,14.74
Flow002,2024-09-18T20:38:24.0195571Z,14.19
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:24.0195571Z,32.32
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:24.0195571Z,2.84
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:24.0195571Z,2.84
FluidPMIIAvgCurrent,2024-09-18T20:38:24.0195571Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:24.0195571Z,0.34
Pressure001,2024-09-18T20:38:24.0250488Z,0.99
Tank_Lvl_Raw,2024-09-18T20:38:24.0250488Z,28.81
VIBICh0FFTBand0,2024-09-18T20:38:24.0294046Z,0
VIBICh0FFTBand1,2024-09-18T20:38:24.0294046Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:24.0294046Z,0
VIBICh0FFTBand3,2024-09-18T20:38:24.0294046Z,0
VIBICh0FFTBand4,2024-09-18T20:38:24.0294046Z,0
VIBICh0FFTBand5,2024-09-18T20:38:24.0294046Z,0.01
VIBICh0Overall0,2024-09-18T20:38:24.0294046Z,0.4
VIBICh0Overall1,2024-09-18T20:38:24.0294046Z,0.04
VIBICh1FFTBand0,2024-09-18T20:38:24.0294046Z,0
VIBICh1FFTBand1,2024-09-18T20:38:24.0294046Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:24.0294046Z,0
VIBICh1FFTBand3,2024-09-18T20:38:24.0294046Z,0
VIBICh1FFTBand4,2024-09-18T20:38:24.0294046Z,0
VIBICh1FFTBand5,2024-09-18T20:38:24.0294046Z,0.01
VIBICh1Overall1,2024-09-18T20:38:24.0294046Z,0.03
VIBICh2FFTBand0,2024-09-18T20:38:24.0294046Z,0
VIBICh2FFTBand1,2024-09-18T20:38:24.0294046Z,0
VIBICh2Overall0,2024-09-18T20:38:24.0316548Z,0.16
VIBICh2Overall1,2024-09-18T20:38:24.0316548Z,0.01
Drive1_Voltage,2024-09-18T20:38:24.5215772Z,157.1
Drive2_Voltage,2024-09-18T20:38:24.5215772Z,152.6
Pressure001,2024-09-18T20:38:24.5265555Z,0.99
Drive1_Current,2024-09-18T20:38:25.0165484Z,0.47
Drive1_Frequency,2024-09-18T20:38:25.0165484Z,24.14
Drive1_Speed,2024-09-18T20:38:25.0165484Z,24.14
Drive2_Current,2024-09-18T20:38:25.0165484Z,0.48
Flow001,2024-09-18T20:38:25.0165484Z,14.88
Flow002,2024-09-18T20:38:25.0165484Z,14.09
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:25.0165484Z,31.64
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:25.0165484Z,2.79
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:25.0165484Z,2.79
FluidPMIIAvgCurrent,2024-09-18T20:38:25.0165484Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:25.0165484Z,0.37
Tank_Lvl_Raw,2024-09-18T20:38:25.0225819Z,28.81
Heater_Outlet_Temperature,2024-09-18T20:38:25.0225819Z,88.9
VIBICh0FFTBand0,2024-09-18T20:38:25.0269354Z,0
VIBICh0FFTBand1,2024-09-18T20:38:25.0269354Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:25.0269354Z,0
VIBICh0FFTBand3,2024-09-18T20:38:25.0269354Z,0.01
VIBICh0FFTBand4,2024-09-18T20:38:25.0269354Z,0
VIBICh0FFTBand5,2024-09-18T20:38:25.0269354Z,0.01
VIBICh0Overall1,2024-09-18T20:38:25.0269354Z,0.05
VIBICh1FFTBand0,2024-09-18T20:38:25.0269354Z,0
VIBICh1FFTBand1,2024-09-18T20:38:25.0269354Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:25.0269354Z,0
VIBICh1FFTBand3,2024-09-18T20:38:25.0269354Z,0
VIBICh1FFTBand4,2024-09-18T20:38:25.0269354Z,0
VIBICh1FFTBand5,2024-09-18T20:38:25.0269354Z,0.01
VIBICh1Overall0,2024-09-18T20:38:25.0269354Z,0.33
VIBICh1Overall1,2024-09-18T20:38:25.0269354Z,0.03
VIBICh2FFTBand0,2024-09-18T20:38:25.0269354Z,0
VIBICh2FFTBand1,2024-09-18T20:38:25.0269354Z,0
VIBICh2Overall0,2024-09-18T20:38:25.0300073Z,0.14
VIBICh2Overall1,2024-09-18T20:38:25.0300073Z,0.02
Drive1_Frequency,2024-09-18T20:38:25.517552Z,24.14
Drive1_Speed,2024-09-18T20:38:25.517552Z,24.13
Drive2_Current,2024-09-18T20:38:25.517552Z,0.48
Drive1_Current,2024-09-18T20:38:26.0228855Z,0.47
Drive1_Voltage,2024-09-18T20:38:26.0228855Z,157
Flow001,2024-09-18T20:38:26.0228855Z,14.96
Flow002,2024-09-18T20:38:26.0228855Z,13.88
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:26.0228855Z,31.77
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:26.0228855Z,2.8
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:26.0228855Z,2.79
FluidPMIIAvgCurrent,2024-09-18T20:38:26.0228855Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:26.0228855Z,0.34
Pressure001,2024-09-18T20:38:26.0282018Z,0.99
Tank_Lvl_Raw,2024-09-18T20:38:26.0282018Z,28.81
VIBICh0FFTBand0,2024-09-18T20:38:26.0320972Z,0
VIBICh0FFTBand1,2024-09-18T20:38:26.0320972Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:26.0320972Z,0
VIBICh0FFTBand3,2024-09-18T20:38:26.0320972Z,0.01
VIBICh0FFTBand4,2024-09-18T20:38:26.0320972Z,0
VIBICh0FFTBand5,2024-09-18T20:38:26.0320972Z,0.01
VIBICh0Overall0,2024-09-18T20:38:26.0320972Z,0.42
VIBICh0Overall1,2024-09-18T20:38:26.0320972Z,0.04
VIBICh1FFTBand0,2024-09-18T20:38:26.0320972Z,0
VIBICh1FFTBand1,2024-09-18T20:38:26.0320972Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:26.0320972Z,0
VIBICh1FFTBand3,2024-09-18T20:38:26.0320972Z,0
VIBICh1FFTBand4,2024-09-18T20:38:26.0320972Z,0
VIBICh1FFTBand5,2024-09-18T20:38:26.0320972Z,0.01
VIBICh1Overall0,2024-09-18T20:38:26.0320972Z,0.3
VIBICh1Overall1,2024-09-18T20:38:26.0320972Z,0.02
VIBICh2FFTBand0,2024-09-18T20:38:26.0320972Z,0
VIBICh2FFTBand1,2024-09-18T20:38:26.0320972Z,0
VIBICh2Overall0,2024-09-18T20:38:26.0350515Z,0.26
VIBICh2Overall1,2024-09-18T20:38:26.0350515Z,0.01
Pressure001,2024-09-18T20:38:26.5265558Z,0.98
VIBICh0Overall0,2024-09-18T20:38:26.5315876Z,0.37
VIBICh2Overall0,2024-09-18T20:38:26.5345488Z,0.16
Drive1_Current,2024-09-18T20:38:27.0192797Z,0.47
Drive1_Voltage,2024-09-18T20:38:27.0192797Z,157
Drive2_Current,2024-09-18T20:38:27.0192797Z,0.48
Drive2_Voltage,2024-09-18T20:38:27.0192797Z,152.7
Flow001,2024-09-18T20:38:27.0192797Z,15.02
Flow002,2024-09-18T20:38:27.0192797Z,14.13
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:27.0192797Z,31.62
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:27.0192797Z,2.77
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:27.0192797Z,2.76
FluidPMIIAvgCurrent,2024-09-18T20:38:27.0192797Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:27.0192797Z,0.36
Tank_Lvl_Raw,2024-09-18T20:38:27.0248707Z,28.81
VIBICh0FFTBand0,2024-09-18T20:38:27.0288667Z,0
VIBICh0FFTBand1,2024-09-18T20:38:27.0288667Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:27.0288667Z,0
VIBICh0FFTBand3,2024-09-18T20:38:27.0288667Z,0.01
VIBICh0FFTBand4,2024-09-18T20:38:27.0288667Z,0
VIBICh0FFTBand5,2024-09-18T20:38:27.0288667Z,0.01
VIBICh0Overall1,2024-09-18T20:38:27.0288667Z,0.03
VIBICh1FFTBand0,2024-09-18T20:38:27.0288667Z,0
VIBICh1FFTBand1,2024-09-18T20:38:27.0288667Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:27.0288667Z,0
VIBICh1FFTBand3,2024-09-18T20:38:27.0288667Z,0
VIBICh1FFTBand4,2024-09-18T20:38:27.0288667Z,0
VIBICh1FFTBand5,2024-09-18T20:38:27.0288667Z,0.01
VIBICh1Overall0,2024-09-18T20:38:27.0288667Z,0.33
VIBICh1Overall1,2024-09-18T20:38:27.0288667Z,0.03
VIBICh2FFTBand0,2024-09-18T20:38:27.0288667Z,0
VIBICh2FFTBand1,2024-09-18T20:38:27.0288667Z,0
VIBICh2Overall1,2024-09-18T20:38:27.0318665Z,0.01
Pressure001,2024-09-18T20:38:27.5281347Z,0.99
VIBICh2Overall0,2024-09-18T20:38:27.5352554Z,0.14
Drive1_Current,2024-09-18T20:38:28.0176926Z,0.47
Drive1_Voltage,2024-09-18T20:38:28.0176926Z,157.1
Drive2_Current,2024-09-18T20:38:28.0176926Z,0.48
Flow001,2024-09-18T20:38:28.0176926Z,14.9
Flow002,2024-09-18T20:38:28.0176926Z,14.18
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:38:28.0176926Z,31.85
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:38:28.0176926Z,2.79
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:38:28.0176926Z,2.78
FluidPMIIAvgCurrent,2024-09-18T20:38:28.0176926Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:38:28.0176926Z,0.35
Tank_Lvl_Raw,2024-09-18T20:38:28.0229294Z,28.81
VIBICh0FFTBand0,2024-09-18T20:38:28.0273151Z,0
VIBICh0FFTBand1,2024-09-18T20:38:28.0273151Z,0.02
VIBICh0FFTBand2,2024-09-18T20:38:28.0273151Z,0
VIBICh0FFTBand3,2024-09-18T20:38:28.0273151Z,0.01
VIBICh0FFTBand4,2024-09-18T20:38:28.0273151Z,0
VIBICh0FFTBand5,2024-09-18T20:38:28.0273151Z,0.01
VIBICh0Overall0,2024-09-18T20:38:28.0273151Z,0.42
VIBICh0Overall1,2024-09-18T20:38:28.0273151Z,0.04
VIBICh1FFTBand0,2024-09-18T20:38:28.0273151Z,0
VIBICh1FFTBand1,2024-09-18T20:38:28.0273151Z,0.01
VIBICh1FFTBand2,2024-09-18T20:38:28.0273151Z,0
VIBICh1FFTBand3,2024-09-18T20:38:28.0273151Z,0
VIBICh1FFTBand4,2024-09-18T20:38:28.0273151Z,0
VIBICh1FFTBand5,2024-09-18T20:38:28.0273151Z,0.01
VIBICh1Overall0,2024-09-18T20:38:28.0273151Z,0.3
VIBICh1Overall1,2024-09-18T20:38:28.0273151Z,0.02
